技能範圍,技能分類,技能名稱,技能等級,魔力消耗,技能效果詳細說明,學習資訊
pet,pet_combat,聖盾,LV 1,10 MP,同時降低魔法及物理傷害值約45%~54%。,無學習等級限制。；費用 500；寵物技能店的葛利；芙蕾雅維諾亞村，村長的家(40，36)。
pet,pet_combat,聖盾,LV 2,30 MP,同時減低魔法及物理傷害值約55%~64%。,等級需20以上。；費用 1000；寵物技能店的庫伯；索奇亞奇利村，PUB(46，78)。
pet,pet_combat,聖盾,LV 3,50 MP,同時降低魔法及物理傷害值約65%~74%。,等級需40以上；費用 4000；寵物技能店的亞斯帕；莎蓮娜蒂娜村，PUB(46，56)。
pet,pet_combat,聖盾,LV 4,70 MP,同時降低魔法及物理傷害值約75%~84%。,等級需60以上。；費用 9000；寵物技能店的拉琴；索奇亞哈貝魯村(19，85)。
pet,pet_combat,聖盾,LV 5,90 MP,同時降低魔法及物理傷害值約85%~94%。,等級需80以上。；費用 16000；龍的使者；樹海地圖中央(216，259)
pet,pet_combat,聖盾,LV 10,—,（sky 技能店無此級；部分寵物持有）,—
pet,pet_combat,明鏡止水,LV 1,15 MP,回復約5%~10%的生命力，閃躲值為0。,無學習等級限制。；費用 500；寵物技能店的葛利；芙蕾雅維諾亞村，村長的家(40，36)。
pet,pet_combat,明鏡止水,LV 2,45 MP,回復自己5%~20%的體力，閃躲值為0。,等級需20以上。；費用 1500；寵物技能店的庫伯；索奇亞奇利村，PUB(46，78)。
pet,pet_combat,明鏡止水,LV 3,75 MP,回復約5%~30%的生命力，閃躲值為0。,等級需40以上；費用 5000；寵物技能店的亞斯帕；莎蓮娜蒂娜村，PUB(46，56)。
pet,pet_combat,明鏡止水,LV 4,105 MP,回復約5%~40%的生命力，閃躲值為0。,等級需60以上。；費用 12000；寵物技能店的拉琴；索奇亞哈貝魯村(19，85)。
pet,pet_combat,明鏡止水,LV 5,135 MP,回復約5%~50%的生命力，閃躲值為0。,等級需80以上。；費用 27000；龍的使者；樹海地圖中央(216，259)
pet,pet_combat,明鏡止水,LV 11,—,（sky 技能店無此級；部分寵物持有）,—
pet,pet_magic,隕石魔法,LV 1,10 MP,對敵單體作地屬性魔法攻擊。,無學習等級限制。；費用 500；寵物技能店的蒙普；法蘭城旅館(106，38)。
pet,pet_magic,隕石魔法,LV 2,20 MP,對敵單體作地屬性魔法攻擊。,等級需10以上。；費用 2000；寵物技能店的雅貝芝；芙蕾雅亞留特村，雜貨店(37，44)。
pet,pet_magic,隕石魔法,LV 3,30 MP,對敵單體作地屬性魔法攻擊。,等級需20以上。；費用 4500；寵物技能店的班；索奇亞加納村，PUB(51，34)。
pet,pet_magic,隕石魔法,LV 4,40 MP,對敵單體作地屬性魔法攻擊。,等級需30以上。；費用 8000；寵物技能店的佛吉；莎蓮娜傑諾瓦鎮，PUB(48，53)。
pet,pet_magic,隕石魔法,LV 5,50 MP,對敵單體作地屬性魔法攻擊。,等級需40以上。；費用 12500；寵物技能店的尤哈克；索奇亞哈貝魯村內(20，86)、坎那貝拉村(61，77)卡爾彭酒吧內(16，19)。
pet,pet_magic,隕石魔法,LV 6,60 MP,對敵單體作地屬性魔法攻擊。,等級需50以上。；費用 18000；寵物技能店的尤哈克；索奇亞哈貝魯村內(20，86)。
pet,pet_magic,隕石魔法,LV 7,70 MP,對敵單體作地屬性魔法攻擊。,等級需60以上。；費用 24500；寵物技能店的歐裡薩；芙蕾雅烏克蘭村，雜貨店(71，60)。
pet,pet_magic,隕石魔法,LV 8,80 MP,對敵單體作地屬性魔法攻擊。,等級需70以上。；費用 32000；寵物技能店的歐裡薩；芙蕾雅烏克蘭村，雜貨店(71，60)。
pet,pet_magic,隕石魔法,LV 9,90 MP,對敵單體作地屬性魔法攻擊。,等級需80以上。；費用 40500；?；未開放。
pet,pet_magic,隕石魔法,LV 10,100 MP,對敵單體作地屬性魔法攻擊。,等級需90以上。；費用 50000；龍的使者；樹海地圖東北(360，17)。
pet,pet_magic,冰凍魔法,LV 1,10 MP,對敵單體作水屬性魔法攻擊。,無學習等級限制。；費用 500；寵物技能店的蒙普；法蘭城旅館(106，38)。
pet,pet_magic,冰凍魔法,LV 2,20 MP,對敵單體作水屬性魔法攻擊。,等級需10以上。；費用 2000；寵物技能店的雅貝芝；芙蕾雅亞留特村，雜貨店(37，44)。
pet,pet_magic,冰凍魔法,LV 3,30 MP,對敵單體作水屬性魔法攻擊。,等級需20以上。；費用 4500；寵物技能店的班；索奇亞加納村，PUB(51，34)。
pet,pet_magic,冰凍魔法,LV 4,40 MP,對敵單體作水屬性魔法攻擊。,等級需30以上。；費用 8000；寵物技能店的佛吉；莎蓮娜傑諾瓦鎮，PUB(48，53)。
pet,pet_magic,冰凍魔法,LV 5,50 MP,對敵單體作水屬性魔法攻擊。,等級需40以上。；費用 12500；寵物技能店的尤哈克；索奇亞哈貝魯村內(20，86)、坎那貝拉村(61，77)卡爾彭酒吧內(16，19)。
pet,pet_magic,冰凍魔法,LV 6,60 MP,對敵單體作水屬性魔法攻擊。,等級需50以上。；費用 18000；寵物技能店的尤哈克；索奇亞哈貝魯村內(20，86)。
pet,pet_magic,冰凍魔法,LV 7,70 MP,對敵單體作水屬性魔法攻擊。,等級需60以上。；費用 24500；寵物技能店的歐裡薩；芙蕾雅烏克蘭村，雜貨店(71，60)。
pet,pet_magic,冰凍魔法,LV 8,80 MP,對敵單體作水屬性魔法攻擊。,等級需70以上。；費用 32000；寵物技能店的歐裡薩；芙蕾雅烏克蘭村，雜貨店(71，60)。
pet,pet_magic,冰凍魔法,LV 9,90 MP,對敵單體作水屬性魔法攻擊。,等級需80以上。；費用 40500；?；未開放。
pet,pet_magic,冰凍魔法,LV 10,100 MP,對敵單體作水屬性魔法攻擊。,等級需90以上。；費用 50000；龍的使者；樹海地圖東北(360，17)。
pet,pet_magic,火焰魔法,LV 1,10 MP,對敵單體作火屬性魔法攻擊。,無學習等級限制。；費用 500；寵物技能店的蒙普；法蘭城旅館(106，38)。
pet,pet_magic,火焰魔法,LV 2,20 MP,對敵單體作火屬性魔法攻擊。,等級需10以上。；費用 2000；寵物技能店的雅貝芝；芙蕾雅亞留特村，雜貨店(37，44)。
pet,pet_magic,火焰魔法,LV 3,30 MP,對敵單體作火屬性魔法攻擊。,等級需20以上。；費用 4500；寵物技能店的班；索奇亞加納村，PUB(51，34)。
pet,pet_magic,火焰魔法,LV 4,40 MP,對敵單體作火屬性魔法攻擊。,等級需30以上。；費用 8000；寵物技能店的佛吉；莎蓮娜傑諾瓦鎮，PUB(48，53)。
pet,pet_magic,火焰魔法,LV 5,50 MP,對敵單體作火屬性魔法攻擊。,等級需40以上。；費用 12500；寵物技能店的尤哈克；索奇亞哈貝魯村內(20，86)、坎那貝拉村(61，77)卡爾彭酒吧內(16，19)。
pet,pet_magic,火焰魔法,LV 6,60 MP,對敵單體作火屬性魔法攻擊。,等級需50以上。；費用 18000；寵物技能店的尤哈克；索奇亞哈貝魯村內(20，86)。
pet,pet_magic,火焰魔法,LV 7,70 MP,對敵單體作火屬性魔法攻擊。,等級需60以上。；費用 24500；寵物技能店的歐裡薩；芙蕾雅烏克蘭村，雜貨店(71，60)。
pet,pet_magic,火焰魔法,LV 8,80 MP,對敵單體作火屬性魔法攻擊。,等級需70以上。；費用 32000；寵物技能店的歐裡薩；芙蕾雅烏克蘭村，雜貨店(71，60)。
pet,pet_magic,火焰魔法,LV 9,90 MP,對敵單體作火屬性魔法攻擊。,等級需80以上。；費用 40500；?；未開放。
pet,pet_magic,火焰魔法,LV 10,100 MP,對敵單體作火屬性魔法攻擊。,等級需90以上。；費用 50000；龍的使者；樹海地圖東北(360，17)。
pet,pet_magic,風刃魔法,LV 1,10 MP,對敵單體作風屬性魔法攻擊。,無學習等級限制。；費用 500；寵物技能店的蒙普；法蘭城旅館(106，38)。
pet,pet_magic,風刃魔法,LV 2,20 MP,對敵單體作風屬性魔法攻擊。,等級需10以上。；費用 2000；寵物技能店的雅貝芝；芙蕾雅亞留特村，雜貨店(37，44)。
pet,pet_magic,風刃魔法,LV 3,30 MP,對敵單體作風屬性魔法攻擊。,等級需20以上。；費用 4500；寵物技能店的班；索奇亞加納村，PUB(51，34)。
pet,pet_magic,風刃魔法,LV 4,40 MP,對敵單體作風屬性魔法攻擊。,等級需30以上。；費用 8000；寵物技能店的佛吉；莎蓮娜傑諾瓦鎮，PUB(48，53)。
pet,pet_magic,風刃魔法,LV 5,50 MP,對敵單體作風屬性魔法攻擊。,等級需40以上。；費用 12500；寵物技能店的尤哈克；索奇亞哈貝魯村內(20，86)、坎那貝拉村(61，77)卡爾彭酒吧內(16，19)。
pet,pet_magic,風刃魔法,LV 6,60 MP,對敵單體作風屬性魔法攻擊。,等級需50以上。；費用 18000；寵物技能店的尤哈克；索奇亞哈貝魯村內(20，86)。
pet,pet_magic,風刃魔法,LV 7,70 MP,對敵單體作風屬性魔法攻擊。,等級需60以上。；費用 24500；寵物技能店的歐裡薩；芙蕾雅烏克蘭村，雜貨店(71，60)。
pet,pet_magic,風刃魔法,LV 8,80 MP,對敵單體作風屬性魔法攻擊。,等級需70以上。；費用 32000；寵物技能店的歐裡薩；芙蕾雅烏克蘭村，雜貨店(71，60)。
pet,pet_magic,風刃魔法,LV 9,90 MP,對敵單體作風屬性魔法攻擊。,等級需80以上。；費用 40500；?；未開放。
pet,pet_magic,風刃魔法,LV 10,100 MP,對敵單體作風屬性魔法攻擊。,等級需90以上。；費用 50000；龍的使者；樹海地圖東北(360，17)。
pet,pet_magic,強力隕石魔法,LV 1,20 MP,對敵單體及其周圍作地屬性魔法攻擊。,無學習等級限制。；費用 1000；寵物技能店的蒙普；法蘭城旅館(106，38)。
pet,pet_magic,強力隕石魔法,LV 2,40 MP,對敵單體及其周圍作地屬性魔法攻擊。,等級需10以上。；費用 4000；寵物技能店的雅貝芝；芙蕾雅亞留特村，雜貨店(37，44)。
pet,pet_magic,強力隕石魔法,LV 3,60 MP,對敵單體及其周圍作地屬性魔法攻擊。,等級需20以上。；費用 9000；寵物技能店的班；索奇亞加納村，PUB(51，34)。
pet,pet_magic,強力隕石魔法,LV 4,80 MP,對敵單體及其周圍作地屬性魔法攻擊。,等級需30以上。；費用 16000；寵物技能店的佛吉；莎蓮娜傑諾瓦鎮，PUB(48，53)。
pet,pet_magic,強力隕石魔法,LV 5,100 MP,對敵單體及其周圍作地屬性魔法攻擊。,等級需40以上。；費用 25000；寵物技能店的尤哈克；索奇亞哈貝魯村內(20，86)、坎那貝拉村(61，77)卡爾彭酒吧內(16，19)。
pet,pet_magic,強力隕石魔法,LV 6,120 MP,對敵單體及其周圍作地屬性魔法攻擊。,等級需50以上。；費用 36000；寵物技能店的尤哈克；索奇亞哈貝魯村內(20，86)。
pet,pet_magic,強力隕石魔法,LV 7,140 MP,對敵單體及其周圍作地屬性魔法攻擊。,等級需60以上。；費用 49000；寵物技能店的歐裡薩；芙蕾雅烏克蘭村，雜貨店(71，60)。
pet,pet_magic,強力隕石魔法,LV 8,160 MP,對敵單體及其周圍作地屬性魔法攻擊。,等級需70以上。；費用 64000；寵物技能店的歐裡薩；芙蕾雅烏克蘭村，雜貨店(71，60)。
pet,pet_magic,強力隕石魔法,LV 9,180 MP,對敵單體及其周圍作地屬性魔法攻擊。,等級需80以上。；費用 81000；?；未開放。
pet,pet_magic,強力隕石魔法,LV 10,200 MP,對敵單體及其周圍作地屬性魔法攻擊。,等級需90以上。；費用 100000；龍的使者；樹海地圖東北(360，17)。
pet,pet_magic,強力冰凍魔法,LV 1,20 MP,對敵單體及其周圍作水屬性魔法攻擊。,無學習等級限制。；費用 1000；寵物技能店的蒙普；法蘭城旅館(106，38)。
pet,pet_magic,強力冰凍魔法,LV 2,40 MP,對敵單體及其周圍作水屬性魔法攻擊。,等級需10以上。；費用 4000；寵物技能店的雅貝芝；芙蕾雅亞留特村，雜貨店(37，44)。
pet,pet_magic,強力冰凍魔法,LV 3,60 MP,對敵單體及其周圍作水屬性魔法攻擊。,等級需20以上。；費用 9000；寵物技能店的班；索奇亞加納村，PUB(51，34)。
pet,pet_magic,強力冰凍魔法,LV 4,80 MP,對敵單體及其周圍作水屬性魔法攻擊。,等級需30以上。；費用 16000；寵物技能店的佛吉；莎蓮娜傑諾瓦鎮，PUB(48，53)。
pet,pet_magic,強力冰凍魔法,LV 5,100 MP,對敵單體及其周圍作水屬性魔法攻擊。,等級需40以上。；費用 25000；寵物技能店的尤哈克；索奇亞哈貝魯村內(20，86)、坎那貝拉村(61，77)卡爾彭酒吧內(16，19)。
pet,pet_magic,強力冰凍魔法,LV 6,120 MP,對敵單體及其周圍作水屬性魔法攻擊。,等級需50以上。；費用 36000；寵物技能店的尤哈克；索奇亞哈貝魯村內(20，86)。
pet,pet_magic,強力冰凍魔法,LV 7,140 MP,對敵單體及其周圍作水屬性魔法攻擊。,等級需60以上。；費用 49000；寵物技能店的歐裡薩；芙蕾雅烏克蘭村，雜貨店(71，60)。
pet,pet_magic,強力冰凍魔法,LV 8,160 MP,對敵單體及其周圍作水屬性魔法攻擊。,等級需70以上。；費用 64000；寵物技能店的歐裡薩；芙蕾雅烏克蘭村，雜貨店(71，60)。
pet,pet_magic,強力冰凍魔法,LV 9,180 MP,對敵單體及其周圍作水屬性魔法攻擊。,等級需80以上。；費用 81000；?；未開放。
pet,pet_magic,強力冰凍魔法,LV 10,200 MP,對敵單體及其周圍作水屬性魔法攻擊。,等級需90以上。；費用 100000；龍的使者；樹海地圖東北(360，17)。
pet,pet_magic,強力火焰魔法,LV 1,20 MP,對敵單體及其周圍作火屬性魔法攻擊。,無學習等級限制。；費用 1000；寵物技能店的蒙普；法蘭城旅館(106，38)。
pet,pet_magic,強力火焰魔法,LV 2,40 MP,對敵單體及其周圍作火屬性魔法攻擊。,等級需10以上。；費用 4000；寵物技能店的雅貝芝；芙蕾雅亞留特村，雜貨店(37，44)。
pet,pet_magic,強力火焰魔法,LV 3,60 MP,對敵單體及其周圍作火屬性魔法攻擊。,等級需20以上。；費用 9000；寵物技能店的班；索奇亞加納村，PUB(51，34)。
pet,pet_magic,強力火焰魔法,LV 4,80 MP,對敵單體及其周圍作火屬性魔法攻擊。,等級需30以上。；費用 16000；寵物技能店的佛吉；莎蓮娜傑諾瓦鎮，PUB(48，53)。
pet,pet_magic,強力火焰魔法,LV 5,100 MP,對敵單體及其周圍作火屬性魔法攻擊。,等級需40以上。；費用 25000；寵物技能店的尤哈克；索奇亞哈貝魯村內(20，86)、坎那貝拉村(61，77)卡爾彭酒吧內(16，19)。
pet,pet_magic,強力火焰魔法,LV 6,120 MP,對敵單體及其周圍作火屬性魔法攻擊。,等級需50以上。；費用 36000；寵物技能店的尤哈克；索奇亞哈貝魯村內(20，86)。
pet,pet_magic,強力火焰魔法,LV 7,140 MP,對敵單體及其周圍作火屬性魔法攻擊。,等級需60以上。；費用 49000；寵物技能店的歐裡薩；芙蕾雅烏克蘭村，雜貨店(71，60)。
pet,pet_magic,強力火焰魔法,LV 8,160 MP,對敵單體及其周圍作火屬性魔法攻擊。,等級需70以上。；費用 64000；寵物技能店的歐裡薩；芙蕾雅烏克蘭村，雜貨店(71，60)。
pet,pet_magic,強力火焰魔法,LV 9,180 MP,對敵單體及其周圍作火屬性魔法攻擊。,等級需80以上。；費用 81000；?；未開放。
pet,pet_magic,強力火焰魔法,LV 10,200 MP,對敵單體及其周圍作火屬性魔法攻擊。,等級需90以上。；費用 100000；龍的使者；樹海地圖東北(360，17)。
pet,pet_magic,強力風刃魔法,LV 1,20 MP,對敵單體及其周圍作風屬性魔法攻擊。,無學習等級限制。；費用 1000；寵物技能店的蒙普；法蘭城旅館(106，38)。
pet,pet_magic,強力風刃魔法,LV 2,40 MP,對敵單體及其周圍作風屬性魔法攻擊。,等級需10以上。；費用 4000；寵物技能店的雅貝芝；芙蕾雅亞留特村，雜貨店(37，44)。
pet,pet_magic,強力風刃魔法,LV 3,60 MP,對敵單體及其周圍作風屬性魔法攻擊。,等級需20以上。；費用 9000；寵物技能店的班；索奇亞加納村，PUB(51，34)。
pet,pet_magic,強力風刃魔法,LV 4,80 MP,對敵單體及其周圍作風屬性魔法攻擊。,等級需30以上。；費用 16000；寵物技能店的佛吉；莎蓮娜傑諾瓦鎮，PUB(48，53)。
pet,pet_magic,強力風刃魔法,LV 5,100 MP,對敵單體及其周圍作風屬性魔法攻擊。,等級需40以上。；費用 25000；寵物技能店的尤哈克；索奇亞哈貝魯村內(20，86)、坎那貝拉村(61，77)卡爾彭酒吧內(16，19)。
pet,pet_magic,強力風刃魔法,LV 6,120 MP,對敵單體及其周圍作風屬性魔法攻擊。,等級需50以上。；費用 36000；寵物技能店的尤哈克；索奇亞哈貝魯村內(20，86)。
pet,pet_magic,強力風刃魔法,LV 7,140 MP,對敵單體及其周圍作風屬性魔法攻擊。,等級需60以上。；費用 49000；寵物技能店的歐裡薩；芙蕾雅烏克蘭村，雜貨店(71，60)。
pet,pet_magic,強力風刃魔法,LV 8,160 MP,對敵單體及其周圍作風屬性魔法攻擊。,等級需70以上。；費用 64000；寵物技能店的歐裡薩；芙蕾雅烏克蘭村，雜貨店(71，60)。
pet,pet_magic,強力風刃魔法,LV 9,180 MP,對敵單體及其周圍作風屬性魔法攻擊。,等級需80以上。；費用 81000；?；未開放。
pet,pet_magic,強力風刃魔法,LV 10,200 MP,對敵單體及其周圍作風屬性魔法攻擊。,等級需90以上。；費用 100000；龍的使者；樹海地圖東北(360，17)。
pet,pet_status_atk,毒性攻擊,LV 1,5 MP,以30%的機率讓敵單體中毒2次行動。,無學習等級限制。；費用 150；寵物技能店的恰姆；芙蕾雅聖拉魯卡村，賽謝利亞酒吧(39，70)。
pet,pet_status_atk,毒性攻擊,LV 2,30 MP,以40%的機率讓敵單體中毒2次行動。,等級需20以上。；費用 1350；寵物技能店托彼特；索奇亞飼養師寄宿所(148，199)。
pet,pet_status_atk,毒性攻擊,LV 3,50 MP,以50%的機率讓敵單體中毒2次行動。,等級需40以上。；費用 3750；寵物技能店的恰姆；莎蓮娜阿巴尼斯村，酒吧(67，64)。
pet,pet_status_atk,毒性攻擊,LV 4,70 MP,以60%的機率讓敵單體中毒2次行動。,等級需60以上。；費用 7350；寵物技能店史克拉；芙蕾雅烏克蘭村，雜貨店(71，60)。
pet,pet_status_atk,毒性攻擊,LV 5,90 MP,以70%的機率讓敵單體中毒2次行動。,等級需80以上。；費用 12150；龍的使者；樹海，地圖西南(98，392)。
pet,pet_status_atk,毒性攻擊,LV 11,—,（sky 技能店無此級；部分寵物持有）,—
pet,pet_status_atk,昏睡攻擊,LV 1,5 MP,以30%的機率讓敵單體昏睡2次行動。,無學習等級限制。；費用 150；寵物技能店的恰姆；芙蕾雅聖拉魯卡村，賽謝利亞酒吧(39，70)。
pet,pet_status_atk,昏睡攻擊,LV 2,30 MP,以40%的機率讓敵單體昏睡2次行動。,等級需20以上。；費用 1350；寵物技能店托彼特；索奇亞飼養師寄宿所(148，199)。
pet,pet_status_atk,昏睡攻擊,LV 3,50 MP,以50%的機率讓敵單體昏睡2次行動。,等級需40以上。；費用 3750；寵物技能店的恰姆；莎蓮娜阿巴尼斯村，酒吧(67，64)。
pet,pet_status_atk,昏睡攻擊,LV 4,70 MP,以60%的機率讓敵單體昏睡2次行動。,等級需60以上。；費用 7350；寵物技能店史克拉；芙蕾雅烏克蘭村，雜貨店(71，60)。
pet,pet_status_atk,昏睡攻擊,LV 5,90 MP,以70%的機率讓敵單體昏睡2次行動。,等級需80以上。；費用 12150；龍的使者；樹海，地圖西南(98，392)。
pet,pet_status_atk,昏睡攻擊,LV 10,—,（sky 技能店無此級；部分寵物持有）,—
pet,pet_status_atk,昏睡攻擊,LV 11,—,（sky 技能店無此級；部分寵物持有）,—
pet,pet_status_atk,昏睡攻擊,LV 12,—,（sky 技能店無此級；部分寵物持有）,—
pet,pet_status_atk,石化攻擊,LV 1,5 MP,以30%的機率讓敵單體石化2次行動。,無學習等級限制。；費用 150；寵物技能店的恰姆；芙蕾雅聖拉魯卡村，賽謝利亞酒吧(39，70)。
pet,pet_status_atk,石化攻擊,LV 2,30 MP,以40%的機率讓敵單體石化2次行動。,等級需20以上。；費用 1350；寵物技能店托彼特；索奇亞飼養師寄宿所(148，199)。
pet,pet_status_atk,石化攻擊,LV 3,50 MP,以50%的機率讓敵單體石化2次行動。,等級需40以上。；費用 3750；寵物技能店的恰姆；莎蓮娜阿巴尼斯村，酒吧(67，64)。
pet,pet_status_atk,石化攻擊,LV 4,70 MP,以60%的機率讓敵單體石化2次行動。,等級需60以上。；費用 7350；寵物技能店史克拉；芙蕾雅烏克蘭村，雜貨店(71，60)。
pet,pet_status_atk,石化攻擊,LV 5,90 MP,以70%的機率讓敵單體石化2次行動。,等級需80以上。；費用 12150；龍的使者；樹海，地圖西南(98，392)。
pet,pet_status_atk,石化攻擊,LV 11,—,（sky 技能店無此級；部分寵物持有）,—
pet,pet_status_atk,石化攻擊,LV 12,—,（sky 技能店無此級；部分寵物持有）,—
pet,pet_status_atk,酒醉攻擊,LV 1,5 MP,以30%的機率讓敵單體酒醉2次行動。,無學習等級限制。；費用 150；寵物技能店的恰姆；芙蕾雅聖拉魯卡村，賽謝利亞酒吧(39，70)。
pet,pet_status_atk,酒醉攻擊,LV 2,30 MP,以40%的機率讓敵單體酒醉2次行動。,等級需20以上。；費用 1350；寵物技能店托彼特；索奇亞飼養師寄宿所(148，199)。
pet,pet_status_atk,酒醉攻擊,LV 3,50 MP,以50%的機率讓敵單體酒醉2次行動。,等級需40以上。；費用 3750；寵物技能店的恰姆；莎蓮娜阿巴尼斯村，酒吧(67，64)。
pet,pet_status_atk,酒醉攻擊,LV 4,70 MP,以60%的機率讓敵單體酒醉2次行動。,等級需60以上。；費用 7350；寵物技能店史克拉；芙蕾雅烏克蘭村，雜貨店(71，60)。
pet,pet_status_atk,酒醉攻擊,LV 5,90 MP,以70%的機率讓敵單體酒醉2次行動。,等級需80以上。；費用 12150；龍的使者；樹海，地圖西南(98，392)。
pet,pet_status_atk,酒醉攻擊,LV 10,—,（sky 技能店無此級；部分寵物持有）,—
pet,pet_status_atk,混亂攻擊,LV 1,5 MP,以30%的機率讓敵單體混亂2次行動。,無學習等級限制。；費用 150；寵物技能店的恰姆；芙蕾雅聖拉魯卡村，賽謝利亞酒吧(39，70)。
pet,pet_status_atk,混亂攻擊,LV 2,30 MP,以40%的機率讓敵單體混亂2次行動。,等級需20以上。；費用 1350；寵物技能店托彼特；索奇亞飼養師寄宿所(148，199)。
pet,pet_status_atk,混亂攻擊,LV 3,50 MP,以50%的機率讓敵單體混亂2次行動。,等級需40以上。；費用 3750；寵物技能店的恰姆；莎蓮娜阿巴尼斯村，酒吧(67，64)。
pet,pet_status_atk,混亂攻擊,LV 4,70 MP,以60%的機率讓敵單體混亂2次行動。,等級需60以上。；費用 7350；寵物技能店史克拉；芙蕾雅烏克蘭村，雜貨店(71，60)。
pet,pet_status_atk,混亂攻擊,LV 5,90 MP,以70%的機率讓敵單體混亂2次行動。,等級需80以上。；費用 12150；龍的使者；樹海，地圖西南(98，392)。
pet,pet_status_atk,混亂攻擊,LV 10,—,（sky 技能店無此級；部分寵物持有）,—
pet,pet_status_atk,混亂攻擊,LV 11,—,（sky 技能店無此級；部分寵物持有）,—
pet,pet_status_atk,遺忘攻擊,LV 1,5 MP,以30%的機率讓敵單體遺忘2次行動。,無學習等級限制。；費用 150；寵物技能店的恰姆；芙蕾雅聖拉魯卡村，賽謝利亞酒吧(39，70)。
pet,pet_status_atk,遺忘攻擊,LV 2,30 MP,以40%的機率讓敵單體遺忘2次行動。,等級需20以上。；費用 1350；寵物技能店托彼特；索奇亞飼養師寄宿所(148，199)。
pet,pet_status_atk,遺忘攻擊,LV 3,50 MP,以50%的機率讓敵單體遺忘2次行動。,等級需40以上。；費用 3750；寵物技能店的恰姆；莎蓮娜阿巴尼斯村，酒吧(67，64)。
pet,pet_status_atk,遺忘攻擊,LV 4,70 MP,以60%的機率讓敵單體遺忘2次行動。,等級需60以上。；費用 7350；寵物技能店史克拉；芙蕾雅烏克蘭村，雜貨店(71，60)。
pet,pet_status_atk,遺忘攻擊,LV 5,90 MP,以70%的機率讓敵單體遺忘2次行動。,等級需80以上。；費用 12150；龍的使者；樹海，地圖西南(98，392)。
pet,pet_status_atk,遺忘攻擊,LV 10,—,（sky 技能店無此級；部分寵物持有）,—
pet,pet_status_atk,遺忘攻擊,LV 11,—,（sky 技能店無此級；部分寵物持有）,—
pet,pet_status_atk,吸血攻擊,LV 1,20 MP,將給予對象損傷的一半，轉換為自己的生命值，最大轉換值40。,無學習等級限制。；費用 250；寵物技能店的恰姆；芙蕾雅聖拉魯卡村，賽謝利亞酒吧(39，70)。
pet,pet_status_atk,吸血攻擊,LV 2,50 MP,將給予對象損傷的一半，轉換為自己的生命值，最大轉換值100。,等級需20以上。；費用 2250；寵物技能店托彼特；索奇亞飼養師寄宿所(148，199)。
pet,pet_status_atk,吸血攻擊,LV 3,80 MP,將給予對象損傷的一半，轉換為自己的生命值，最大轉換值160。,等級需40以上。；費用 6250；寵物技能店的恰姆；莎蓮娜阿巴尼斯村，酒吧(67，64)。
pet,pet_status_atk,吸血攻擊,LV 4,120 MP,將給予對象損傷的一半，轉換為自己的生命值，最大轉換值220。,等級需60以上。；費用 12250；寵物技能店史克拉；芙蕾雅烏克蘭村，雜貨店(71，60)。
pet,pet_status_atk,吸血攻擊,LV 5,150 MP,將給予對象損傷的一半，轉換為自己的生命值，最大轉換值300。,等級需80以上。；費用 20250；龍的使者；樹海，地圖西南(98，392)。
pet,pet_status_atk,吸血攻擊,LV 11,—,（sky 技能店無此級；部分寵物持有）,—
pet,pet_status_def,抗毒性,LV 1,0 MP,降低中毒的機率。,無學習等級限制。；費用 100；寵物技能店的恰姆；芙蕾雅聖拉魯卡村，賽謝利亞酒吧(39，70)。
pet,pet_status_def,抗毒性,LV 2,0 MP,降低中毒的機率。,等級需20以上。；費用 900；寵物技能店托彼特；索奇亞飼養師寄宿所(148，199)。
pet,pet_status_def,抗毒性,LV 3,0 MP,降低中毒的機率。,等級需40以上。；費用 2500；寵物技能店的恰姆；莎蓮娜阿巴尼斯村，酒吧(67，64)。
pet,pet_status_def,抗毒性,LV 4,0 MP,降低中毒的機率。,等級需60以上。；費用 4900；寵物技能店史克拉；芙蕾雅烏克蘭村，雜貨店(71，60)。
pet,pet_status_def,抗毒性,LV 5,0 MP,—,等級需80以上。；費用 8100；龍的使者；樹海，地圖西南(98，392)。
pet,pet_status_def,抗昏睡,LV 1,0 MP,降低昏睡的機率。,無學習等級限制。；費用 100；寵物技能店的恰姆；芙蕾雅聖拉魯卡村，賽謝利亞酒吧(39，70)。
pet,pet_status_def,抗昏睡,LV 2,0 MP,降低昏睡的機率。,等級需20以上。；費用 900；寵物技能店托彼特；索奇亞飼養師寄宿所(148，199)。
pet,pet_status_def,抗昏睡,LV 3,0 MP,降低昏睡的機率。,等級需40以上。；費用 2500；寵物技能店的恰姆；莎蓮娜阿巴尼斯村，酒吧(67，64)。
pet,pet_status_def,抗昏睡,LV 4,0 MP,降低昏睡的機率。,等級需60以上。；費用 4900；寵物技能店史克拉；芙蕾雅烏克蘭村，雜貨店(71，60)。
pet,pet_status_def,抗昏睡,LV 5,0 MP,降低昏睡的機率。,等級需80以上。；費用 8100；龍的使者；樹海，地圖西南(98，392)。
pet,pet_status_def,抗石化,LV 1,0 MP,降低石化的機率。,無學習等級限制。；費用 100；寵物技能店的恰姆；芙蕾雅聖拉魯卡村，賽謝利亞酒吧(39，70)。
pet,pet_status_def,抗石化,LV 2,0 MP,降低石化的機率。,等級需20以上。；費用 900；寵物技能店托彼特；索奇亞飼養師寄宿所(148，199)。
